ra,dec,mag
78.3947251222412,86.4509562961621,9.367437
37.0612960653233,85.179937975187,9.367483
195.212156881219,86.2384914770383,9.36931
152.46115559425,87.2630436395875,9.371253
21.0236506978312,85.9213752662706,9.372859
23.2940898040915,85.5021959559625,9.378887
347.704838360084,85.3064750388755,9.381703
140.252403315844,85.5837866022205,9.387251
190.051727716621,86.4855547994404,9.388313
206.038480357273,86.8371028201333,9.388485
221.785136966692,87.0399657122286,9.397169
355.953615946326,87.354769833565,9.398281
266.726313103142,87.34837932563,9.400094
313.749689442593,86.7278778219407,9.406763
292.329027381715,88.5270298237259,9.407841
104.915485839442,85.3700520685125,9.408114
28.3641094966464,84.4222323209807,9.41231
94.7167510429622,85.2638301277789,9.412695
317.533721964622,85.6695291675653,9.415099
54.9140571768275,88.1936991316539,9.416814
90.8632235068251,86.0158348372141,9.422608
77.9537532517194,86.1610232373501,9.422823
306.246900125256,85.9911279966605,9.422835
3.13144724571856,84.5257842521089,9.427863
71.9315611693021,85.1932542532567,9.429221
225.288702338,87.4358620313536,9.431664
124.179684443097,86.3390815135909,9.432277
132.587177756142,87.5554888974476,9.432567
68.9911947183539,84.5235015772233,9.434971
243.951656675621,88.8467985412084,9.437519
137.811673803469,87.3882775012778,9.445966
322.271092909186,85.1676684536016,9.452173
107.469169717096,85.8803536619974,9.457221
137.508155146579,87.8439332627294,9.457483
280.54177010623,88.3036820659434,9.458381
202.503153369312,86.3255717411299,9.459922
293.472091510689,85.7131071596493,9.4649515
167.808837580365,85.8887407546568,9.465252
67.6588445173834,86.4749594187489,9.468163
196.742444140446,88.090958610457,9.470404
10.6832285091667,85.2372591672761,9.470417
180.427507409255,86.3668681318396,9.474856
177.99199938196,88.1651662609656,9.476595
217.538990248607,86.1536296928644,9.4769
32.7977840911033,86.4629941003777,9.479288
250.291962028722,86.0441301811636,9.479738
51.2805339332102,84.9738410683721,9.4829645
0.24355494245255,86.6725435819921,9.483825
233.441057799029,85.9918904762041,9.485439
328.697288976601,85.1904235750396,9.490142
49.4333769445439,84.4526644591602,9.490956
347.430621710213,85.8877579611029,9.493235
201.207424331671,86.5055961631184,9.493649
189.469389297608,86.9548946400018,9.493904
143.806852568866,88.5125927255714,9.495233
34.779342738811,84.4162622972574,9.495474
108.637364422543,86.334938541277,9.497877
82.1316946143978,84.5532497786234,9.499214
347.095452561451,84.9058503550438,9.499233
196.975566514047,89.297998819061,9.500175
37.387806616391,86.7868623611413,9.507596
52.6897667789449,87.1851376044718,9.508091
204.721755279053,86.9862300217548,9.511581
139.347279064018,88.3142746420959,9.512331
319.502829180985,85.6150502685824,9.513613
108.800387567259,85.827985129023,9.518336
54.3881273987428,84.4507119664618,9.521186
177.936643976109,88.9289243274299,9.521282
49.5398027282456,84.8518237869033,9.52401
230.516665224107,86.2867381720654,9.524987
209.579219475193,87.0734949814986,9.526326
330.191656971087,84.7720177399187,9.5263815
183.111471665112,86.2035461674536,9.528647
94.6563439365698,87.0137663471707,9.530796
281.828976844726,85.8673745889642,9.531489
25.6878231751043,85.216599829609,9.531751
9.76450529652492,87.7056062797748,9.53257
47.8560923829795,87.1764913993733,9.5342245
241.062910300993,86.8625824592113,9.534904
301.738262476197,87.9810139541535,9.534985
132.520660217268,85.8479018508643,9.53794
23.1155291135273,85.3898092649883,9.538135
180.63195133048,85.837234967439,9.5396805
142.589144524033,87.3395814665541,9.539841
136.116117609856,85.6449723691544,9.548317
68.1166800447375,88.7521787471515,9.549148
183.94682126564,87.7789186865473,9.550981
40.8756825350815,85.2927900983533,9.55377
189.228990040921,89.3642438913146,9.554654
259.760986803899,86.1979780589777,9.5576105
359.312991270227,84.5673991828777,9.558692
45.7792373831585,84.3841907957513,9.563917
13.0675956062003,87.9633937631049,9.5643215
320.238784524433,87.9320366131847,9.565012
38.2842260290065,84.9227071636249,9.569775
184.610557505242,86.544957214175,9.570627
287.122585387976,87.9137014150057,9.576173
27.0839943836123,87.8908003195903,9.578841
320.904499149275,86.3139253790055,9.580075
247.346938238079,86.4335534568844,9.587636
