ra,dec,mag
14.1892287867979,38.4994889419798,3.8432207
9.19327317361368,44.4887324610914,4.462927
12.4536543605904,41.0788278102036,4.4909096
10.2798534501518,39.4586492040093,5.061861
7.05742288036924,44.3944022723072,5.136685
6.00801619273423,38.5769015106481,5.5648923
5.73906269135965,38.7542928666926,5.662571
13.3676387616897,37.4180196030169,5.7530875
15.7259524653316,41.3451313370433,5.9234843
4.92301031126064,40.729381369326,5.9823065
11.5452117671999,44.8614742481527,6.0171847
16.0186306800758,38.6885320504865,6.0525393
8.78994813178046,36.8321620205761,6.0719523
15.0149027957804,44.7131427116982,6.0799685
12.5765176286973,45.0022805931304,6.1255054
14.5411411191613,39.4752414308856,6.2285347
14.1277839058609,42.9787453188947,6.2653365
11.1549978988448,40.6792937137469,6.2889166
13.1583616577269,45.1332920245267,6.374526
9.02787086500775,38.2519197263953,6.3930817
10.7038426498754,45.929471874271,6.4535418
9.40733394349477,45.6042595370038,6.5476174
6.02187966079808,44.2647162244525,6.5692654
13.2151080152982,40.2458031867784,6.6307507
13.222553829143,38.5487896941845,6.691999
12.8012625741399,38.0420144349581,6.7011113
16.1524035218457,39.9909744836848,6.702537
8.11182506472358,43.4947528536688,6.7027
7.80381239752664,43.9465151042216,6.7338195
12.3172423701256,41.0816660232611,6.7788997
8.45401160311145,43.6665474814454,6.7858963
9.35991170269599,40.3323650163611,6.8406396
10.5058845687504,40.6879875008672,6.916369
15.0141672518679,44.7110171285522,6.9434576
12.1400513458671,44.9727102897999,6.961391
13.8589064670296,45.0915542574,6.966399
14.8413218016686,42.8511019426798,6.971733
14.8628501775923,39.6211756153358,6.9853826
13.4208137364807,43.3628219843528,7.0498734
10.5910674013588,43.9372437252118,7.062256
6.7829957260382,38.7779406885247,7.0813913
10.2073641736368,40.1841988431114,7.0926743
8.17991038334817,38.8436697801946,7.098769
16.8704387207609,41.2586315497912,7.119804
10.134698466628,39.5298774960741,7.12707
13.6561576011437,39.169263249891,7.1311398
11.8340681112307,39.0296395793068,7.149925
11.6155626538199,44.2856095699049,7.163201
15.130956055028,37.7915126668052,7.1967907
4.49781400278922,40.746662451488,7.221224
5.03081727670447,43.9258128477911,7.2286277
16.9448099342004,41.513212386301,7.239841
12.8756545089914,41.2318608053954,7.257595
12.2596127464756,41.1319159194495,7.284576
9.08443921142729,44.6388771223199,7.2985296
5.76310983410304,44.5252356278638,7.299017
7.85457014785439,38.9805593846401,7.3083014
9.90707543982506,38.2235417769703,7.320429
14.5110061060904,37.4994843084701,7.343279
7.46498211035596,38.323766783896,7.346334
14.6725801904738,44.9562332547554,7.383893
10.3616088351578,44.8150463267832,7.3985434
12.2756506944356,44.1290652350206,7.4030733
6.35274646890284,39.8297052432594,7.404475
10.0288629671678,39.4406633814113,7.438615
11.5140029535418,40.8086509272286,7.453451
16.3403647788512,39.243252928966,7.454251
8.75093857891175,41.3725577976646,7.46177
14.8594728310431,40.1550250100531,7.518529
15.1745663448599,43.1131752002327,7.5556154
10.6414507446185,37.2224334401924,7.565543
8.18376179992033,43.2209404840959,7.5866237
12.5941227960859,38.8668898690596,7.5900993
11.6126413904397,45.4265029333454,7.591203
16.2698926558329,43.3455495111975,7.597903
10.4634969566789,38.8962731945306,7.6252155
7.71771229130276,41.5215326871622,7.6255713
13.247718821843,39.0440637358002,7.632106
16.4582650706057,39.3740312158529,7.6401286
16.2552709897479,43.2731486931538,7.6682925
14.4397749642903,42.4671282446206,7.668882
12.3857347381969,44.0589625404499,7.670833
13.5686422081445,39.0680556642743,7.6718774
17.0248819701913,42.8479485444873,7.674468
11.2934896818836,37.3827931937986,7.7071404
12.0025806165168,36.4867875944556,7.725813
4.63358777189609,41.98442166108,7.727992
12.5043137843834,38.7388828656193,7.731636
11.047379201724,46.2354469186849,7.7341785
13.2265231669337,36.9447491023003,7.744878
7.37081992167141,37.4853288994143,7.752257
11.516968406644,38.2717265421584,7.7728176
8.75259777752765,42.6944505100216,7.7879076
8.99690210207532,44.032068663039,7.789445
8.37476365952349,40.1056908694831,7.798352
7.34798607987585,40.8413981441901,7.7985144
4.9806879715692,39.5427279095746,7.8026547
9.43535919633836,42.524798393785,7.820995
8.32635024260569,37.1829781098699,7.8507476
9.74450912202209,44.6631163947457,7.8542495
15.6325940439668,39.4753496409816,7.867251
6.27031261177706,39.1458097842275,7.8809524
10.8750474007074,43.745004684368,7.882751
14.780376702331,39.6188809210162,7.8853827
9.61495285419172,45.5393557169464,7.885445
5.13245671009684,43.6941942388358,7.9029994
12.3910263891214,38.2050370819621,7.904433
7.95602354364867,36.9671829485198,7.945384
14.3911193957786,37.4066106884044,7.946638
14.1645702326998,38.3847658648354,7.9515495
10.3006722347067,39.6037778140812,7.956356
11.069729151455,40.6850925162916,7.960963
5.90849766624389,42.0558458243007,7.999742
11.162462456881,36.6024858216622,8.004534
11.6578105203689,39.6216750781509,8.025566
6.94805161263627,41.529119893913,8.027568
7.29643341151893,44.9950570364072,8.033449
7.09222233106339,45.2276828579486,8.036393
5.11821524580664,40.9220703604301,8.042203
16.1663458623905,38.8979461104163,8.056737
15.1331385678405,38.5765217450006,8.066031
11.021440293933,40.4338107328957,8.071542
7.86968733063314,37.8556381162367,8.087807
6.51718453622038,44.1765450424032,8.090187
8.51166757562215,43.0280158839931,8.090473
10.4787252977599,39.0492685249579,8.098353
7.15307435377337,39.0900899876565,8.102712
5.25470468083298,43.7129854030701,8.110944
12.61084990796,40.8082547184057,8.117379
8.77143174417067,39.1679300961883,8.118073
8.40345824795354,39.8842124530974,8.120532
13.8598897107447,40.3823990721063,8.125365
7.72980623160907,41.6645288048465,8.126343
9.46144021452133,40.8716712615146,8.126874
13.2681622048169,39.1583639449855,8.140905
8.52646440202547,43.8395526107116,8.165108
8.38852223335613,45.1485848369634,8.170363
10.1210119253201,36.4504194129124,8.173748
9.89718145737473,36.7903858901706,8.174301
13.4103025822249,45.8178353230628,8.183105
16.8925925697158,41.3062868489039,8.189924
11.4696227093748,40.2515524510373,8.205616
