ra,dec,mag
55.99511103368515,23.882527325074037,9.539745
56.2566698055795,22.722295713397653,9.546719
56.715308782439855,21.656682360804172,9.547081
56.66028188123784,27.47101901838083,9.54986
57.87681249558249,27.208492488788206,9.557191
53.71671955285352,24.100619693531808,9.557522
54.109328735396524,25.17213069869203,9.561331
56.350629556134706,24.88577921413498,9.570481
58.55353202752385,24.569639842526517,9.571708
55.549048692632745,24.898540716943817,9.575382
59.49700291664552,25.18026349558761,9.576059
53.323780330272186,24.753885711547493,9.576224
56.43560162739522,24.71386808753559,9.579378
57.70884802286805,27.41423815625629,9.580092
54.05758102572027,24.99386771220508,9.5824375
56.979083944298914,23.4371557002281,9.58716
57.77913788896435,26.053414759715448,9.591262
56.41749644530271,24.627032659213327,9.593008
54.38587659756697,24.063321986287924,9.593195
58.590039916938494,24.075488278861247,9.597126
55.82329497584305,27.482268804519933,9.603865
56.30857186832422,23.122554475817836,9.604366
55.61144509023302,26.81701213939084,9.604986
56.63038047752062,20.87833823546785,9.606327
58.43978496759526,26.628132507469527,9.61295
56.717496541838386,23.21051985186633,9.613682
55.2315437481834,24.456763389320965,9.615829
56.49771364340857,25.051583492288437,9.61621
58.70179232491189,22.227056447615997,9.616616
58.55261448047937,22.87905001152242,9.64299
59.515629691512856,23.66998021123957,9.645202
58.34623061491119,25.642566774727907,9.647611
57.936207664501936,27.061888364368933,9.649065
56.50450102889307,26.916001038075883,9.649926
60.054458770957986,23.149046986152626,9.652059
56.39674220972425,21.075083220287613,9.652775
58.681942244483665,26.518709304514477,9.657821
53.13114224974751,24.48334406698567,9.668359
57.346702456335635,21.739087026018478,9.676428
53.813686262999624,24.303555651805166,9.676782
55.237176131705404,26.327382280282468,9.677074
57.634845312596774,22.65042072280424,9.690814
56.83709232128784,25.525638838893478,9.696473
59.57687267228353,22.917022393347338,9.704269
54.788131417357974,24.367623103320557,9.708421
55.60007912242965,21.473277522535195,9.712154
56.169922338576605,24.818333957946873,9.715471
55.94448192878049,25.41324785839158,9.722104
60.15869182759768,23.443618927947654,9.73063
53.88216141527742,22.82338338603445,9.733864
58.302927121153196,27.08248965330443,9.73816
56.849928429173104,23.914271006001808,9.739319
58.08423851518899,22.18681791282579,9.739438
53.978085792782295,23.91717295318846,9.741577
59.19257451431276,23.1198546938536,9.752964
55.795861029697974,21.968772398413833,9.75545
56.96895425474899,23.94102406851244,9.761056
56.634062883576696,24.870522124831343,9.761303
55.87166965704079,22.73438824922199,9.766249
56.897859816254524,24.5360536800936,9.7686615
56.32801125024307,25.971831043749564,9.769249
58.34631964415575,22.612910815709387,9.773896
59.41640363160088,26.566838450911888,9.774682
57.86066839652492,26.681943171207877,9.774764
57.48778224525075,23.953091263163916,9.775113
58.82918249662297,21.272568310167216,9.7753935
58.73734281125308,24.574050313017185,9.780133
58.56284632652963,23.187031666328725,9.784342
56.71065598955907,23.238999951961915,9.784797
55.980529876787074,24.250288582503828,9.789618
57.495194403417145,26.66339363735588,9.79069
57.763720868655575,23.903437182524122,9.791235
59.64907127454978,23.548363378669738,9.7995405
59.405219660710266,24.425916538187643,9.806608
54.5971470451656,22.61201223918937,9.8102
54.921665165578005,23.290687048609904,9.810571
57.25714771909136,26.64187484664856,9.811871
59.272712988274506,24.19986741051274,9.8162155
53.61653289200484,24.46804278580456,9.818215
56.60289095634409,25.21175387003805,9.819366
54.923430155662736,24.306339934334222,9.8195
56.41975487036053,25.855111666849975,9.820493
57.01890801993373,23.38244526186027,9.822091
56.00483538627123,21.014320239328647,9.823512
57.43690259123161,25.364100011552683,9.827465
59.47994044801785,26.40078852202063,9.828268
58.72713128713133,24.190226475410746,9.847109
54.34094051296484,25.488067586804153,9.850403
57.928520715633596,26.66381814091571,9.851042
56.29127878438316,21.70437958429157,9.8515625
54.35011350837484,26.539054894515854,9.8526325
55.26559093751671,22.28830073787119,9.854903
59.430510805497846,21.708632183719484,9.856901
54.56254536944919,25.07660747501812,9.863278
58.694803539911426,22.67928797615258,9.866142
55.02353577059304,26.606691592308852,9.866309
58.2184299796015,21.972159116809948,9.876052
59.16573661693995,22.043263672035497,9.876413
56.764918595117926,24.637135647438857,9.880386
57.27632643950945,25.589723729864662,9.895048
57.1091158768964,24.048182417276898,9.903484
60.41261002434776,24.744243435500245,9.907991
59.565249671351005,25.47569674023595,9.912814
59.1508599649278,25.15951638935057,9.916892
58.55253105427142,21.81630135640934,9.9177885
59.55255854122555,22.100410113353526,9.918787
56.8569175454915,23.542049065234384,9.922118
58.05473193597858,26.835998530540007,9.922507
55.912588613756554,27.11402618593214,9.923729
57.968429765279396,26.40839499417582,9.925114
57.9870267667612,23.90175276491097,9.926686
57.08201769343761,21.668592387905043,9.93023
55.40077339536187,25.619132539658523,9.931939
54.285022013250455,22.515958188944197,9.934427
54.334557759404056,24.787621367305523,9.938143
56.281277742832,25.554324652929697,9.939983
54.59418238508955,22.499479201832393,9.941272
54.9729646470087,25.76200198887016,9.946013
56.6006067845243,23.323414739385186,9.950315
58.61152019128965,24.894757550978586,9.950408
58.05270355558574,26.233895828944686,9.951102
56.40306379182554,24.901924951647636,9.95226
53.83918328741231,23.95108000600569,9.952372
56.23293392296699,27.232351395974316,9.953676
55.73271789314188,23.876318899181303,9.955231
54.95327348141067,21.697362264470208,9.955981
59.70843200793995,25.86397629238111,9.957486
56.36976115518604,21.46355941066735,9.957846
58.320514354941366,23.499115344253052,9.961714
56.52405572678152,24.99290204796424,9.962148
56.361062044897515,26.88425854807629,9.967765
57.83434713201433,24.38223922399504,9.9685335
56.40260893461262,26.500050200175803,9.968751
59.18853538643802,23.44745485266702,9.971888
55.128234451957674,22.33261385724205,9.9753275
58.14676754279906,22.42303536103349,9.976246
57.60083977393788,27.399516204727227,9.983247
54.84799487702155,21.176477202449604,9.983369
56.39758231507854,24.08301110684446,9.984646
54.6508208094063,26.715797577551676,9.985553
57.068764394547806,22.29146652905764,9.987909
56.438115339692565,25.595602858369812,9.988429
57.07052147815302,23.63658449525568,9.99203
54.388605377293125,26.14070375352651,9.992166
56.54194518314664,23.339791180056473,9.99517
57.22945535064603,22.543943928172485,9.996319
55.83200793355097,26.220427046943495,9.997171
58.96229000096307,21.869710600452887,9.998525
59.942625716609975,25.590800183226786,10.002084
57.491183690526064,23.847947494502325,10.005213
60.080259928899885,23.534252192030923,10.01048
58.98463896492252,24.362857834296644,10.011492
57.42363796713277,21.435056623687952,10.011912
58.60906405416162,21.8923364567423,10.016211
55.69135510109333,24.271159008983126,10.021638
58.07426664213752,25.934818424780953,10.024715
60.42229533480112,24.58174284557307,10.032773
59.612877215415665,24.692392267421972,10.033773
57.42937243905616,22.05665218792204,10.035029
58.0340564341316,27.25446265701843,10.03523
59.17394790448437,22.61615793201163,10.038493
56.65709673682824,23.78750955142278,10.045166
56.25592356674512,22.72227108212687,10.047335
56.186176862822904,25.764800216499847,10.051778
53.683820263638,24.986357710796256,10.052486
58.526716850171944,24.36069798566173,10.05672
54.5956649304378,25.64001865332143,10.057009
58.75667366319682,26.06843078549466,10.057326
58.07460494799462,25.337752198990746,10.060178
56.23378281400371,25.953286058069818,10.060257
54.0448734435541,26.264366390228858,10.0603485
58.80279352038425,23.4884739835989,10.060812
56.66083850915462,27.47101901838083,10.066618
57.708310411720916,21.39120870792322,10.067201
55.26840886303688,22.53171479730252,10.074062
54.891168775141125,22.52786940051705,10.074455
58.80978656529034,26.990648808322984,10.075677
56.04135549227821,24.247034387183636,10.079808
54.74454517908908,26.08245767178417,10.080134
55.19173489493776,25.349939206436954,10.083569
59.50541769600196,21.850579651183203,10.083872
57.86440392236771,23.267120820970245,10.086444
58.80556211466091,25.660525571560058,10.092244
57.64315417851317,24.791530177629987,10.092495
